CHW_SKU_NUMBER	MC2_NAME	MC3_NAME	CHW_PRIMARY_SUPPLIER_NAME	PRODUCT	CHW_PRIMARY_SUPPLIER_NUMBER	SKU_NAME	PURCHASE_MOQ	CHW_UNITS_PER_CARTON	CHW_MASTER_CASE_PACK	CHW_MASTER_CARTON_CBM	DEST	Demand
311982	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Marble Print Stainless Steel Double Elevated Dog Bowl	P18545	Frisco Marble Print Stainless Steel Double Elevated Dog Bowl, Black Stand, Large: 7 cup	500	0.0	4.0	0.142662	TLA	300.84672157181103
309795	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Large Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco Large Ultra Premium Non-Skid Dog Training & Potty Pads, 22 x 23-in, Unscented, 300 count	250	1.0	1.0	0.09717	TLA	104.41268225331821
309839	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Giant Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco Giant Ultra Premium Non-Skid Dog Training & Potty Pads, 27.5 x 44-in, Scented, 50 count	250	1.0	1.0	0.04491125	TLA	126.78614438075672
309836	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads, 28 x 34-in, Scented, 40 count	250	1.0	1.0	0.0329	TLA	96.78483984821379
324520	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Green Ombre Style Dog Leash	B000064	Frisco Green Ombre Style Dog Leash, LG - Length: 6-ft, Width: 1-in	480	0.0	48.0	0.015444	TLA	315.972691110813
347680	Leashes, Collars & Harnesses	Leashes	P21160-HONG KONG FEIYANG TRADING CO LIMITED	Frisco Training Leash	P21160	Frisco Training Leash, Black, 30-ft	624	0.0	48.0	0.031104	TLA	296.2455144995887
352798	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Collapsible Travel Bowl with Carabiner	P18545	Frisco Silicone Pet Travel Bowl, Red, Small: 1.5 cup	500	0.0	60.0	0.01442688	TLA	257.8886119587092
363395	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Dog & Cat Lick Mat, Pink	P18545	Frisco Silicone Dog & Cat Lick Mat, Pink, Pink	528	0.0	48.0	0.02660625	TLA	273.320723950128
363400	Bowls & Feeders	Storage & Accessories	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Dog & Cat Food Mat	P18545	Frisco Silicone Dog & Cat Food Mat, Blue, Medium	504	0.0	36.0	0.03340575	TLA	408.2358866872766
363403	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Square Silicone Dog & Cat Lick Mat	P18545	Frisco Square Silicone Dog & Cat Lick Mat, Teal	528	0.0	48.0	0.0241875	TLA	769.8393243056842
768910	Leashes, Collars & Harnesses	Leashes	P24388-Best Run Technology Co; LTD	Frisco Retractable Dog Leash	P24388	Frisco Retractable Dog Leash, Black, Small: 16-ft long, 3/8-in wide, 1 count	528	0.0	48.0	0.03794195673894996	TLA	316.2323783740377
768918	Leashes, Collars & Harnesses	Leashes	P24388-Best Run Technology Co; LTD	Frisco Retractable Dog Leash	P24388	Frisco Retractable Dog Leash, Black, Medium: 16-ft long, 7/16-in wide, 1 count	510	0.0	30.0	0.035015625	TLA	221.88226142412455
804630	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco Plush Cat Window Perch with Removeable Bolster	B3755	Frisco Plush Cat Window Perch with Removeable Bolster, Cream	100	0.0	1.0	0.022154	TLA	272.125710253032
862702	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Indoor Dog Grass Potty Pad with Tray	B3722	Frisco Indoor Dog Grass Potty Pad with Tray, 20 x 20-in	102	0.0	6.0	0.07728075	TLA	65.29704619355516
862734	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Indoor Dog Grass Potty Replacement Pad	B3722	Frisco Indoor Dog Grass Potty Replacement Pad, Fits 30 x 20-in Tray	108	0.0	12.0	0.081675	TLA	53.0942585230412
876302											TLA	
907014	Bowls & Feeders	Bowls & Diners	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Slow Feeder Insert	3755	Frisco Slow Feeder Insert	800	0.0	50.0	0.027608	TLA	411.7726142942457
940430	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Elevated Ceramic Double Diner	P18545	Frisco Elevated Ceramic Double Diner, Medium: 3 cup	400	0.0	4.0	0.043151274	TLA	201.19662237767685
940422	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Elevated Ceramic Double Diner	P18545	Frisco Elevated Ceramic Double Diner, Small: 1.5 cup	400	0.0	4.0	0.05586975	TLA	225.56086471537762
973382	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Collapsible Travel Bowl with Carabiner	P18545	Frisco Silicone Collapsible Travel Bowl with Carabiner, Red, Medium: 3 cup	600	0.0	60.0	0.0216225	TLA	302.3214838419033
973366	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Collapsible Travel Bowl with Carabiner	P18545	Frisco Silicone Collapsible Travel Bowl with Carabiner, Chartreuse Green, Medium: 3 cup	600	0.0	60.0	0.0216225	TLA	258.0987106857026
973390	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Collapsible Travel Bowl with Carabiner	P18545	Frisco Silicone Collapsible Travel Bowl with Carabiner, Teal, Medium: 3 cup	600	0.0	60.0	0.0216225	TLA	338.5972136778848
984598	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable	B3722	Frisco Tie Out Cable, 40-ft	200	0.0	4.0	0.01204125	TLA	276.4923145248428
1048126	Apparel	Apparel	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Luxe Crewneck Dog & Cat Sweatshirt	3755	Frisco Luxe Crewneck Dog & Cat Sweatshirt, Gray, XX-Large	1500	0.0	50.0	0.099176	TLA	858.1187683170768
161268	Toys	Plush Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Skinny Mouse Plush Cat Toy with Catnip	3755	Frisco Skinny Mouse Plush Cat Toy with Catnip, Brown	1368	0.0	72.0	0.009044732593471947	TLA	595.8505471111316
1055046	Toys	Chew Toys	P26130-CAITEC INC	Frisco Vanilla Flavored Cupcake Rubber Chew Dog Toy for Heavy Chewers	P26130	Frisco Vanilla Flavored Cupcake Rubber Chew Dog Toy for Heavy Chewers, Small/Medium	2544	0.0	48.0	0.031881599999999996	TLA	1176.4650934117212
1214830	Containment & Gear	Containment	3722-JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.	Frisco Cat Safety Gate	3722	Frisco Cat Safety Gate, Bright White	300	0.0	1.0	0.057340800000000004	TLA	354.7229514024329
2032790	Toys	Interactive & Electronic Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Coastal Critters Interactive Play Mat with Fast Rolling Electronic Ball Cat Toy	3755	Frisco Coastal Critters Interactive Play Mat with Fast Rolling Electronic Ball Cat Toy	3000	0.0	20.0	0.0504	TLA	2064.2383484486836
2032758											TLA	
2032774	Toys	Interactive & Electronic Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Coastal Critters Hanging Electronic Sardine Teaser Cat Toy with Silvervine & Catnip	P000421	Frisco Coastal Critters Hanging Electronic Sardine Teaser Cat Toy with Silvervine & Catnip	3072	0.0	96.0	0.0392	TLA	1525.7631627255328
2032742	Toys	Interactive & Electronic Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Coastal Critters Lobster Erratic Spinning Tail Cat Toy with Silvervine & Catnip	P000421	Frisco Coastal Critters Lobster Erratic Spinning Tail Cat Toy with Silvervine & Catnip	3024	0.0	48.0	0.0392	TLA	2990.495798942044
2031758	Toys	Plush Toys	P27093-SPORTPET DESIGNS LLC	Frisco Coastal Critters Jellyfish Felt Ball Cat Toy	P27093	Frisco Coastal Critters Jellyfish Felt Ball Cat Toy	3000	0.0	150.0	0.10368	TLA	762.8815813627664
2031742	Toys	Plush Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Coastal Critters Sardine Plush Pouch with Teaser Cat Toy with Silvervine & Catnip	3755	Frisco Coastal Critters Sardine Plush Pouch with Teaser Cat Toy with Silvervine & Catnip	1512	0.0	36.0	0.01702	TLA	759.2833552410558
2029310	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Coastal Critters Sardine Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	P20837	Frisco Coastal Critters Sardine Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	1224	0.0	72.0	0.075702	TLA	1295.2672833034308
2031726	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Axolotl Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	P20837	Frisco Axolotl Jumbo Plush Kicker Cat Toy with Silvervine & Catnip	1200	0.0	48.0	0.05016	TLA	1297.9915065259738
2032726	Toys	Plush Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Coastal Critters Shrimp & Sardine Wool Cat Toy with Silvervine & Catnip	P000421	Frisco Coastal Critters Shrimp & Sardine Wool Cat Toy with Silvervine & Catnip, 3 count	3024	0.0	48.0	0.02184	TLA	2311.531191529183
2085590	Toys	Fetch Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara & Hot Tub Interactive Plush with Fetch Squeaky Tennis Ball Dog Toy	P20837	Frisco Capybara & Hot Tub Interactive Plush with Fetch Squeaky Tennis Ball Dog Toy, Medium	1200	0.0	48.0	0.097266	TLA	2291.8611695157174
2085558	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Muscle Plush with TPR Squeaky Dog Toy	P20837	Frisco Capybara Muscle Plush with TPR Squeaky Dog Toy, Medium/Large	1200	0.0	24.0	0.11248	TLA	1269.8698855915986
2085574	Toys	Fetch Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Capybara Plush with TPR Ball Squeaky Dog Toy	3755	Frisco Capybara Plush with TPR Ball Squeaky Dog Toy, Small/Medium	2016	0.0	48.0	0.06022246020000001	TLA	1265.472258735093
2085542	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara with Donut Plush Squeaky Dog Toy	P20837	Frisco Capybara with Donut Plush Squeaky Dog Toy, Medium/Large	1206	0.0	18.0	0.067032	TLA	1828.6126352519022
2085526	Toys	Rope & Tug Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Flower 3-in-1 Rubber, Rope & Plush Squeaky Dog Toy	P20837	Frisco Capybara Flower 3-in-1 Rubber, Rope & Plush Squeaky Dog Toy, Medium	1200	0.0	24.0	0.060458	TLA	1111.390123869767
2085510	Toys	Interactive Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Wobble Plush Cat Toy with Silvervine & Catnip	P20837	Frisco Capybara Wobble Plush Cat Toy with Silvervine & Catnip	1248	0.0	96.0	0.039368	TLA	1269.8698855915989
2085622	Toys	Interactive Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Capybara Donut Plush Cat Toy with Compressed Silvervine & Catnip Ball	P20837	Frisco Capybara Donut Plush Cat Toy with Compressed Silvervine & Catnip Ball	1248	0.0	96.0	0.075348	TLA	1272.5406926725236
2085606	Toys	Subscription Boxes & Variety Packs	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Capybara Plush, Ball, Crinkle & Spring Variety Pack Cat Toy with Silvervine & Catnip	3755	Frisco Capybara Plush, Ball, Crinkle & Spring Variety Pack Cat Toy with Silvervine & Catnip, 4 count	1512	0.0	72.0	0.032042085076992	TLA	2387.1868688778795
2489158	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Nesting Cat Scratcher Toy with Catnip	P27093	Frisco Nesting Cat Scratcher Toy with Catnip, Natural Chevron	2000	0.0	4.0	0.05954701839999999	TLA	2248.505222001923
2489166	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Wave Cat Scratcher Toy with Catnip	P27093	Frisco Wave Cat Scratcher Toy with Catnip, Natural Chevron	2004	0.0	6.0	0.061210151392000006	TLA	975.7480435019173
2254574	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Double-Wide Cat Scratcher Toy with Catnip	P27093	Frisco Double-Wide Cat Scratcher Toy with Catnip, 1 count, Natural Chevron	2004	0.0	12.0	0.080264484924	TLA	1436.4241131277902
2257582	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Step-In Cat Scratcher Toy with Catnip	P27093	Frisco Step-In Cat Scratcher Toy with Catnip, Natural Chevron	2000	0.0	4.0	0.06710004919199998	TLA	2445.6998116318023
2257902	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Step-In Cat Scratcher Toy Refill with Catnip	P27093	Frisco Step-In Cat Scratcher Toy Refill with Catnip, 2 count	2004	0.0	6.0	0.0581022	TLA	2774.346017555927
2257870	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Cat House Cat Scratcher Toy Refill with Catnip	P27093	Frisco Cat House Cat Scratcher Toy Refill with Catnip, 2 count	2004	0.0	6.0	0.062256768	TLA	2774.3460175559276
2257886	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Single-Wide Cat Scratcher Toy Refill with Catnip	P27093	Frisco Single-Wide Cat Scratcher Toy Refill with Catnip, 2 count	2016	0.0	18.0	0.07841914500000001	TLA	2774.3460175559276
247916	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Heavy Duty All-in-1 Multi-Stage 3 Door Collapsible Wire Dog Crate	B000164	Frisco Heavy Duty All-in-1 Multi-Stage 3 Door Collapsible Wire Dog Crate, Large	250	1.0	1.0	0.08927973438572251	TNY	39.66068240025436
128075	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 33-in Heavy Duty Sisal Cat Scratching Post	B3755	Frisco 33-in Heavy Duty Sisal Cat Scratching Post, Cream	100	1.0	1.0	0.0409605	TNY	1134.2328885878117
144850	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Dog Crate Mat	B000064	Frisco Dog Crate Mat, Dark Gray, 54-in	252	0.0	12.0	0.6736127999999999	TNY	56.72397408784599
353207	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Bolster Bench Car Seat Cover	P000544	Frisco Bolster Bench Car Seat Cover, Large, Black	300	0.0	4.0	0.134946	TNY	166.02572862270048
210235	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Gray Basket Weave Dog Crate Mat	B000064	Frisco Gray Basket Weave Dog Crate Mat, 48-in	504	0.0	8.0	0.21888	TNY	301.93866821968066
169663	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Water Resistant Hammock Car Seat Cover	P000544	Frisco Water Resistant Hammock Car Seat Cover, Regular, Black	300	0.0	12.0	0.06786	TNY	158.11349064694664
89558	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Giant Premium Dog Training & Potty Pads	P000486	Frisco Giant Premium Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 30 count	800	4.0	4.0	0.08105937708699906	TNY	2603.2879400330735
97486	Containment & Gear	Containment	P000398-TANGSHAN KANGBEI PET PRODUCTS CO. LTD	Frisco Dog & Small Pet Wire Exercise Pen with Step-Through Door	P000398	Frisco Dog & Small Pet Wire Exercise Pen with Step-Through Door, Black, 42-in	400	0.0	1.0	0.050404626931124304	TNY	41.319734872655374
160808	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Fold & Carry Single Door Collapsible Wire Dog Crate	B000164	Frisco Fold & Carry Single Door Collapsible Wire Dog Crate, Blue, Small	250	1.0	1.0	0.032732810148442315	TNY	39.83333797328694
163749	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 33-in Heavy Duty Sisal Cat Scratching Post	B3755	Frisco 33-in Heavy Duty Sisal Cat Scratching Post, Gray	100	1.0	1.0	0.0409605	TNY	977.1016110748112
163745	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 20-in Faux Fur Cat Tree	B3755	Frisco 20-in Faux Fur Cat Tree, Gray	100	1.0	1.0	0.02467125	TNY	1394.0992284218771
140149	Beds & Furniture	Furniture	7701-TIANJIN QINGQUAN PET PRODUCTS CO. LTD	Frisco 21-in Sisal Cat Scratching Post with Toy	7701	Frisco 21-in Sisal Cat Scratching Post with Toy, Cream, 1 count	100	1.0	1.0	0.009900155035172083	TNY	1021.3032424001195
173778	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Medium Dog Training & Potty Pads	P000486	Frisco Medium Dog Training & Potty Pads, 21 x 21-in, Unscented, 100 count	800	4.0	4.0	0.059441430845267304	TNY	3877.4175244203934
211404	Beds & Furniture	Furniture	7701-TIANJIN QINGQUAN PET PRODUCTS CO. LTD	Frisco 21-in Sisal Cat Scratching Post with Toy	7701	Frisco 21-in Sisal Cat Scratching Post with Toy, Gray, 1 count	100	1.0	1.0	0.009900128304796788	TNY	410.5126424604837
144994	Containment & Gear	Containment	P000544-SHANGHAI SENFUL CO LTD	Frisco Premium Travel Bag Dog & Cat Carrier	P000544	Frisco Premium Travel Bag Dog & Cat Carrier, Black, Small	300	10.0	10.0	0.069905	TNY	154.03720643553348
258360	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Quilted Water Resistant Bench Car Seat Cover	P000544	Frisco Quilted Water Resistant Bench Car Seat Cover, Cream	300	0.0	4.0	0.08398	TNY	162.24463892888454
112076	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Steel-Framed Elevated Dog Bed	B3722	Frisco Steel-Framed Elevated Dog Bed, Gray, Large	250	5.0	5.0	0.0636771	TNY	251.67961912717234
336834	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Sherpa Reversible Cat Mat, Calico Cat	B000064	Frisco Sherpa Reversible Cat Mat, Calico Cat	288	0.0	72.0	0.5054040937554747	TNY	283.02046550591535
144826	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Sherpa Reversible Cat Mat	B000064	Frisco Sherpa Reversible Cat Mat, Light Gray Basket Weave Print	288	0.0	72.0	0.5054049125105486	TNY	327.95531528545297
255337	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Self Warming Dog Crate Mat	B000064	Frisco Self Warming Dog Crate Mat, 36-in	240	0.0	24.0	0.407407	TNY	125.95233945182255
289633	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Faux Linen Dog Crate Cover	B000064	Frisco Faux Linen Dog Crate Cover, Brown, 48in	248	0.0	8.0	0.0384	TNY	122.796035526873
113293	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Faux Suede Pillow Cat & Dog Bed with Removable Cover	B000064	Frisco Faux Suede Pillow Cat & Dog Bed with Removable Cover, Khaki Green, Medium	256	0.0	8.0	0.3968038569137037	TNY	422.8859768031558
373443	Beds & Furniture	Furniture	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Cushioned Wall Mounted Cat Wall Shelf	3755	Frisco Cushioned Wall Mounted Cat Wall Shelf	100	0.0	1.0	0.01361617646445587	TNY	294.35651443200845
296690	Beds & Furniture	Furniture	P19403-SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD	Frisco Sunflower Cat Scratching Post, Single Post	P19403	Frisco Sunflower Cat Scratching Post, Single Post	50	1.0	1.0	0.029106	TNY	308.649153158831
140162	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Covered Tent Cat & Dog Bed	B000064	Frisco Covered Tent Cat & Dog Bed, Beige, Medium	256	0.0	8.0	0.25855451313697564	TNY	336.1200279237152
105074	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 20-in Faux Fur Cat Tree	B3755	Frisco 20-in Faux Fur Cat Tree, Ivory	100	1.0	1.0	0.02467125	TNY	259.32182282219117
256024	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Dog Crate Mat	B000064	Frisco Cooling Orthopedic Dog Crate Mat, 54-in	256	0.0	8.0	0.767312	TNY	0.0
144986	Containment & Gear	Containment	P000544-SHANGHAI SENFUL CO LTD	Frisco Basic Dog & Cat Carrier Bag, Black	P000544	Frisco Basic Dog & Cat Carrier Bag, Black, Pink Trim, Small/Medium	300	10.0	10.0	0.068816	TNY	141.88532493809223
144846	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Dog Crate Mat	B000064	Frisco Dog Crate Mat, Dark Gray, 30-in	240	0.0	24.0	0.408	TNY	119.72713728898293
232173	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover	B000064	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Gray, Large	252	0.0	6.0	0.279075	TNY	114.06527385713063
289340	Beds & Furniture	Furniture	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Animal Series Cat Condo, Llama	3755	Frisco Animal Series Cat Condo, Llama	100	1.0	1.0	0.059746790368617235	TNY	171.5033003847857
309793	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco X-Large Eco-Conscious Dog Training & Potty Pads	P000486	Frisco X-Large Eco-Conscious Dog Training & Potty Pads, 28 x 34-in, Unscented, 75 count	800	1.0	1.0	0.04373732259628063	TNY	1644.7427028001234
227462	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Giant Charcoal Dog Training & Potty Pads	P000486	Frisco Giant Charcoal Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 50 count	800	1.0	1.0	0.034453041843951454	TNY	1249.3354151736473
165204	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover	B000064	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Beige, Large	252	0.0	6.0	0.279075	TNY	53.78521805198808
271613	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Quilted Front Carseat Cover, Black, Regular	P000544	Frisco Quilted Front Carseat Cover, Black, Regular	300	0.0	12.0	0.084303	TNY	149.82114853530157
280288	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Metal Pattern Extra Tall Auto-close Dog Gate	P18120	Frisco Metal Pattern Extra Tall Auto-close Dog  Gate, 41-in, Black	150	0.0	1.0	0.05582170400561512	TNY	18.825349320278363
256020	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Dog Crate Mat	B000064	Frisco Cooling Orthopedic Dog Crate Mat, 30-in	240	0.0	24.0	0.44352	TNY	109.97675621416671
277914	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Dog Bucket Booster Seat	P000544	Frisco Travel Dog Bucket Booster Seat, Black, Large	300	0.0	4.0	0.200694	TNY	143.3862041636505
110502	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Swirl Dog Crate Mat	B000064	"Frisco Swirl Dog Crate Mat, Mocha, 18"""	240	0.0	48.0	0.215636	TNY	85.65316766337374
