product_merch_classification2,product_merch_classification3,product_category_level1,product_category_level2,product_category_level3,parent_product_part_number,product_part_number,product_name,Code,vendor_name,vendor_purchaser_code,Purchase MOQ,Master Case Pack,Case Pk CBM,Vendor Earliest ETD,DEST,Demand,cases_needed,total_cbm,container
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Storage & Accessories,242555.0,215996,"Frisco Silicone Pet Food Can Cover, 2 Pack",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,528,48,0.0106,2025-11-01 00:00:00,TNY,8685.674908062541,181,1.9186,1
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Placemats,242552.0,215993,"Frisco Silicone Dog & Cat Food Mat, Gray, Medium",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,36,0.03340575,2025-11-01 00:00:00,TNY,881.8698246446987,25,0.83514375,1
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Placemats,242552.0,215994,"Frisco Silicone Dog & Cat Food Mat, Teal, Medium",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,36,0.03340575,2025-11-01 00:00:00,TNY,259.57749976891836,8,0.267246,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242577.0,216019,"Frisco Stainless Steel Bowl with Elevated Stand, Cream, Medium: 3 cup, 1 count",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,500,4,0.0599488,2025-11-01 00:00:00,TNY,214.78606174458787,54,3.2372351999999998,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242593.0,216038,"Frisco Silicone Collapsible Travel Bowl with Carabiner, Teal, Small: 1.5 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,540,60,0.01442688,2025-11-01 00:00:00,TNY,261.1126741140936,5,0.0721344,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242598.0,216041,"Frisco Bone Shaped Ridges Slow Feed Bowl, Blue, Medium: 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,24,0.04572252,2025-11-01 00:00:00,TNY,290.7657450370751,13,0.5943927600000001,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242603.0,216046,"Frisco Fish Shaped Ridges Slow Feed Bowl, Light Blue, Small: 1 cup, 1 count",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,528,48,0.038726,2025-11-01 00:00:00,TNY,275.9972387613022,6,0.23235599999999998,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,258569.0,232063,"Frisco Travel Collapsible Silicone Dog & Cat Bowl, Gray, Medium: 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,36,0.049959375,2025-11-01 00:00:00,TNY,231.99542261541234,7,0.349715625,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,258583.0,232076,"Frisco Square Melamine Dog & Cat Bowl Set with Bamboo Stand, Small: 2 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,6,0.04142166,2025-11-01 00:00:00,TNY,366.36018238046915,62,2.56814292,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,258598.0,232091,"Frisco Stainless Steel Double Dog Bowls with Melamine Stand, Small: 1.5 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,12,0.057715,2025-11-01 00:00:00,TNY,625.1928845219189,53,3.058895,1
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Storage & Accessories,258577.0,232070,"Frisco Melamine Dog & Cat Food Scoop with Bamboo Handle, 1 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,36,0.0589598099999999,2025-11-01 00:00:00,TNY,1608.4224484494875,45,2.6531914499999956,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,258598.0,232092,"Frisco Stainless Steel Double Dog Bowls with Melamine Stand, Medium: 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,12,0.103309,2025-11-01 00:00:00,TNY,536.0858266348203,45,4.648905,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,258569.0,232062,"Frisco Travel Collapsible Silicone Dog & Cat Bowl, Gray, Small: 1.5 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,36,0.036440625,2025-11-01 00:00:00,TNY,199.91561387895118,6,0.21864374999999997,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242575.0,245087,"Frisco Marble Print Stainless Steel Double Elevated Dog Bowl, Gold Stand, Medium: 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,500,4,0.09752688,2025-11-01 00:00:00,TNY,277.24762169735163,70,6.8268816,1
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Placemats,242552.0,253040,"Frisco Silicone Dog & Cat Food Mat, Gray, Large",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,12,0.021582,2025-11-01 00:00:00,TNY,302.1529616791895,26,0.561132,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242575.0,311982,"Frisco Marble Print Stainless Steel Double Elevated Dog Bowl, Black Stand, Large: 7 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,500,4,0.142662,2025-11-01 00:00:00,TNY,251.86385517033253,63,8.987706000000001,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242593.0,352798,"Frisco Silicone Pet Travel Bowl, Red, Small: 1.5 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,500,60,0.01442688,2025-11-01 00:00:00,TNY,242.1113880412909,5,0.0721344,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,389612.0,363395,"Frisco Silicone Dog & Cat Lick Mat, Pink, Pink",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,528,48,0.02660625,2025-11-01 00:00:00,TNY,214.22940544149048,5,0.13303125000000002,1
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Placemats,389614.0,363400,"Frisco Silicone Dog & Cat Food Mat, Blue, Medium",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,504,36,0.03340575,2025-11-01 00:00:00,TNY,491.76411331272334,14,0.46768049999999994,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,389619.0,363403,"Frisco Square Silicone Dog & Cat Lick Mat, Teal",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,528,48,0.0241875,2025-11-01 00:00:00,TNY,647.1456391887982,14,0.338625,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,940414.0,940430,"Frisco Elevated Ceramic Double Diner, 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,400,4,0.043151274,2025-11-01 00:00:00,TNY,198.80337762232315,50,2.1575637000000003,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,940414.0,940422,"Frisco Elevated Ceramic Double Diner, 1.5 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,400,4,0.05586975,2025-11-01 00:00:00,TNY,230.43913528462244,58,3.2404455000000003,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242593.0,973382,"Frisco Silicone Collapsible Travel Bowl with Carabiner, Red, Medium: 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,600,60,0.0216225,2025-11-01 00:00:00,TNY,297.67851615809656,5,0.1081125,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242593.0,973366,"Frisco Silicone Collapsible Travel Bowl with Carabiner, Chartreuse Green, Medium: 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,600,60,0.0216225,2025-11-01 00:00:00,TNY,341.90128931429746,6,0.129735,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,242593.0,973390,"Frisco Silicone Collapsible Travel Bowl with Carabiner, Teal, Medium: 3 cup",P18545,"SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI",MWILSON,600,60,0.0216225,2025-11-01 00:00:00,TNY,261.40278632211516,5,0.1081125,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,263036.0,236544,"Frisco 24.8-in Faux Fur Cat Tree & Condo, Gray",P19360,FORTUNATE PTE. LTD.,JADESCHACK,300,1,0.0418979185065628,2025-11-01 00:00:00,TLA,252.03716960596756,253,10.600173382160389,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,263036.0,236545,"Frisco 24.8-in Faux Fur Cat Tree & Condo, Cream",P19360,FORTUNATE PTE. LTD.,JADESCHACK,300,1,0.041898054256002,2025-11-01 00:00:00,TLA,151.1952953555314,152,6.3685042469123045,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,263036.0,236544,"Frisco 24.8-in Faux Fur Cat Tree & Condo, Gray",P19360,FORTUNATE PTE. LTD.,JADESCHACK,300,1,0.0418979185065628,2025-11-01 00:00:00,TNY,196.96283039403238,197,8.25388994579287,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,263036.0,236545,"Frisco 24.8-in Faux Fur Cat Tree & Condo, Cream",P19360,FORTUNATE PTE. LTD.,JADESCHACK,300,1,0.041898054256002,2025-11-01 00:00:00,TNY,148.80470464446861,149,6.242810084144298,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,323035.0,296690,"Frisco Sunflower Cat Scratching Post, Single Post",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50,1,0.029106,2025-11-01 00:00:00,MDT1,50.041023849522574,51,1.484406,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,263030.0,236538,"Frisco 41-in Faux Fur Cat Tree, Gray",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50,1,0.06448,2025-11-01 00:00:00,MDT1,13.65166817656659,14,0.90272,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,323035.0,296690,"Frisco Sunflower Cat Scratching Post, Single Post",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50,1,0.029106,2025-11-01 00:00:00,TLA,383.3098229916464,384,11.176704,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,263030.0,236538,"Frisco 41-in Faux Fur Cat Tree, Gray",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50,1,0.06448,2025-11-01 00:00:00,TLA,28.85242784093427,29,1.8699199999999998,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,323035.0,296690,"Frisco Sunflower Cat Scratching Post, Single Post",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50,1,0.029106,2025-11-01 00:00:00,TNY,308.649153158831,309,8.993754,1
Beds & Furniture,Furniture,Cat,"Beds, Crates & Gear",Furniture,263030.0,236538,"Frisco 41-in Faux Fur Cat Tree, Gray",P19403,"SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD",JADESCHACK,50,1,0.06448,2025-11-01 00:00:00,TNY,7.495903982499138,8,0.51584,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282572.0,256113,"Frisco Cat Face Non-skid Elevated Double Ceramic Cat Bowl, 0.5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,6,0.0668135692846875,2025-11-01 00:00:00,MDT1,35.61796550325909,6,0.40088141570812497,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282586.0,256127,"Frisco Marble Design Non-skid Ceramic Cat Dish, 0.5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,608,16,0.0424891761779942,2025-11-01 00:00:00,MDT1,235.8698110743033,15,0.637337642669913,1
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Storage & Accessories,282509.0,256050,"Frisco Ceramic Treat Jar with Wood Lid, 4 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,4,0.030798193545,2025-11-01 00:00:00,TLA,310.79816589228307,78,2.40225909651,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,282515.0,256056,"Frisco Marble Design Non-skid Ceramic Dog & Cat Bowl, Small: 2 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,12,0.060501,2025-11-01 00:00:00,TLA,289.7122485112522,25,1.512525,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282572.0,256113,"Frisco Cat Face Non-skid Elevated Double Ceramic Cat Bowl, 0.5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,6,0.0668135692846875,2025-11-01 00:00:00,TLA,290.0747318941883,49,3.2738648949496874,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,282530.0,256073,"Frisco Bones Non-skid Ceramic Dog & Cat Bowl, Small: 2 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,12,0.0749735485171194,2025-11-01 00:00:00,TLA,336.0468445183884,29,2.1742329069964628,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,282530.0,256074,"Frisco Bones Non-skid Ceramic Dog & Cat Bowl, Medium: 4 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,8,0.0787422894781757,2025-11-01 00:00:00,TLA,314.22067383653103,40,3.149691579127028,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282584.0,256125,"Frisco Marble Design Non-skid Ceramic Cat Bowl, 1 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,608,16,0.0575622095717756,2025-11-01 00:00:00,TLA,543.8513717866641,34,1.9571151254403705,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282586.0,256127,"Frisco Marble Design Non-skid Ceramic Cat Dish, 0.5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,608,16,0.0424891761779942,2025-11-01 00:00:00,TLA,1556.862264000581,98,4.163939265443432,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,296604.0,270179,"Frisco Modern Gold Rim Ceramic Bowl, Soft Seafoam, Medium: 5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,8,0.0791175,2025-11-01 00:00:00,TLA,309.681110167442,39,3.0855824999999997,1
Bowls & Feeders,Storage & Accessories,Dog,Bowls & Feeders,Storage & Accessories,282509.0,256050,"Frisco Ceramic Treat Jar with Wood Lid, 4 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,4,0.030798193545,2025-11-01 00:00:00,TNY,289.20183410771705,73,2.248268128785,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,282515.0,256056,"Frisco Marble Design Non-skid Ceramic Dog & Cat Bowl, Small: 2 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,12,0.060501,2025-11-01 00:00:00,TNY,310.2877514887477,26,1.573026,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282572.0,256113,"Frisco Cat Face Non-skid Elevated Double Ceramic Cat Bowl, 0.5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,6,0.0668135692846875,2025-11-01 00:00:00,TNY,274.3073026025525,46,3.073424187095625,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,282530.0,256073,"Frisco Bones Non-skid Ceramic Dog & Cat Bowl, Small: 2 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,12,0.0749735485171194,2025-11-01 00:00:00,TNY,359.9531554816116,30,2.249206455513582,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,282530.0,256074,"Frisco Bones Non-skid Ceramic Dog & Cat Bowl, Medium: 4 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,8,0.0787422894781757,2025-11-01 00:00:00,TNY,317.779326163469,40,3.149691579127028,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282584.0,256125,"Frisco Marble Design Non-skid Ceramic Cat Bowl, 1 cup, 1 count",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,608,16,0.0575622095717756,2025-11-01 00:00:00,TNY,576.1486282133359,37,2.1298017541556975,1
Bowls & Feeders,Bowls & Diners,Cat,Bowls & Feeders,Bowls & Diners,282586.0,256127,"Frisco Marble Design Non-skid Ceramic Cat Dish, 0.5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,608,16,0.0424891761779942,2025-11-01 00:00:00,TNY,1503.267924925116,94,3.9939825607314545,1
Bowls & Feeders,Bowls & Diners,Dog,Bowls & Feeders,Bowls & Diners,296604.0,270179,"Frisco Modern Gold Rim Ceramic Bowl, Soft Seafoam, Medium: 5 cup",P19684,BENCHMARK HOME PRODUCTS(H.K.). LIMITED,MWILSON,600,8,0.0791175,2025-11-01 00:00:00,TNY,290.318889832558,37,2.9273474999999998,1
Containment & Gear,Containment,Cat,"Beds, Crates & Gear",Furniture,387234.0,361012,"Frisco Outdoor Wooden Cat House with Balcony & Step Ladder, Brown",P20745,XIAMEN SUNNYPET PRODUCT CO LTD,JADESCHACK,100,1,0.097284,2025-11-01 00:00:00,MDT1,16.021294417910557,17,1.6538279999999999,1
Containment & Gear,Containment,Cat,"Beds, Crates & Gear",Furniture,387234.0,361012,"Frisco Outdoor Wooden Cat House with Balcony & Step Ladder, Brown",P20745,XIAMEN SUNNYPET PRODUCT CO LTD,JADESCHACK,100,1,0.097284,2025-11-01 00:00:00,TLA,54.527993401273115,55,5.35062,1
Containment & Gear,Containment,Cat,"Beds, Crates & Gear",Furniture,387234.0,361012,"Frisco Outdoor Wooden Cat House with Balcony & Step Ladder, Brown",P20745,XIAMEN SUNNYPET PRODUCT CO LTD,JADESCHACK,100,1,0.097284,2025-11-01 00:00:00,TNY,29.45071218081633,30,2.91852,1
Toys,Plush Toys,Cat,Toys,Toys,193063.0,166361,"Frisco Sparkle Fish Plush Cat Toy with Catnip, 2 count",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,120,0.0219426042908379,2025-11-01 00:00:00,MDT1,668.7705713658657,6,0.1316556257450274,1
Toys,Plush Toys,Dog,Toys,Toys,201386.0,174697,"Frisco Hippo Textured Plush Squeaky Dog Toy, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0747049681698524,2025-11-01 00:00:00,MDT1,506.59262441741384,15,1.1205745225477861,1
Toys,Plush Toys,Dog,Toys,Toys,173820.0,146979,"Frisco Bear Plush Squeaky Dog Toy, X-Small/Small",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,80,0.0413833407981589,2025-11-01 00:00:00,MDT1,338.28723771566894,5,0.20691670399079448,1
Toys,Plush Toys,Dog,Toys,Toys,173847.0,147013,"Frisco Fox Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0576014930109464,2025-11-01 00:00:00,MDT1,143.48892162748584,4,0.2304059720437856,1
Toys,Plush Toys,Dog,Toys,Toys,201372.0,233614,"Frisco Duck Plush Squeaky Dog Toy, X-Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,6,0.103431016003639,2025-11-01 00:00:00,MDT1,181.16290273964196,31,3.2063614961128093,1
Toys,Plush Toys,Cat,Toys,Toys,290893.0,264456,Frisco Birthday Cupcake Plush Cat Toy with Refillable Catnip,P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,80,0.040657053816893,2025-11-01 00:00:00,MDT1,197.81709472922526,3,0.12197116145067902,1
Toys,Plush Toys,Dog,Toys,Toys,201426.0,204560,"Frisco Unicorn Stuffing-Free Flat Plush Squeaky Dog Toy, Pink, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0395861543151183,2025-11-01 00:00:00,MDT1,154.50049100121532,5,0.1979307715755915,1
Toys,Plush Toys,Dog,Toys,Toys,189549.0,202534,"Frisco Birthday Cake Plush Squeaky Dog Toy, Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,12,0.0550167130117879,2025-11-01 00:00:00,MDT1,128.49627638087154,11,0.6051838431296669,1
Toys,Interactive Toys,Cat,Toys,Toys,290883.0,264446,Frisco Pinata Teaser Wand Cat Toy with Catnip,P20837,KIDS FIRST ASIA CO LTD,KNGO1,1248,96,0.0417616913137924,2025-11-01 00:00:00,MDT1,80.17572491976834,1,0.0417616913137924,1
Toys,Plush Toys,Dog,Toys,Toys,201372.0,174683,"Frisco Duck Plush Squeaky Dog Toy, X-Small/Small",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0249487679110508,2025-11-01 00:00:00,MDT1,63.83729456560301,2,0.0498975358221016,1
Toys,Plush Toys,Dog,Toys,Toys,173890.0,147049,"Frisco Fox Skinny Plush Squeaky Dog Toy, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0495367222399502,2025-11-01 00:00:00,MDT1,99.21196836616092,3,0.14861016671985058,1
Toys,Interactive Toys,Dog,Toys,Toys,179589.0,152812,"Frisco Flying Saucer & Aliens Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,12,0.111132180033937,2025-11-01 00:00:00,MDT1,80.97231138382364,7,0.777925260237559,1
Toys,Fetch Toys,Dog,Toys,Toys,179580.0,152803,"Frisco Fetch Squeaky Tennis Ball Dog Toy, Medium, 1 count",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1008,144,0.0459214134389712,2025-11-01 00:00:00,MDT1,62.61666605693846,1,0.0459214134389712,1
Toys,Interactive Toys,Cat,Toys,Toys,187916.0,161196,"Frisco Fabric Teaser Wand Cat Toy, Neon Bubbles",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,72,0.0209767475977603,2025-11-01 00:00:00,MDT1,92.27823655585675,2,0.0419534951955206,1
Toys,Plush Toys,Dog,Toys,Toys,173820.0,146980,"Frisco Bear Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,60,0.0869465353233206,2025-11-01 00:00:00,MDT1,72.30120837392782,2,0.1738930706466412,1
Toys,Plush Toys,Dog,Toys,Toys,201418.0,174729,"Frisco Beaver Stuffing-Free Flat Plush Squeaky Dog Toy, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0545215015010703,2025-11-01 00:00:00,MDT1,82.77967363225622,3,0.16356450450321092,1
Toys,Plush Toys,Cat,Toys,Toys,193063.0,166361,"Frisco Sparkle Fish Plush Cat Toy with Catnip, 2 count",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,120,0.0219426042908379,2025-11-01 00:00:00,TLA,4476.131379869137,38,0.8338189630518402,1
Toys,Plush Toys,Dog,Toys,Toys,201386.0,174697,"Frisco Hippo Textured Plush Squeaky Dog Toy, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0747049681698524,2025-11-01 00:00:00,TLA,3220.1389149454226,90,6.723447135286716,1
Toys,Plush Toys,Dog,Toys,Toys,173820.0,146979,"Frisco Bear Plush Squeaky Dog Toy, X-Small/Small",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,80,0.0413833407981589,2025-11-01 00:00:00,TLA,2905.2822196099823,37,1.5311836095318792,1
Toys,Plush Toys,Dog,Toys,Toys,173847.0,147013,"Frisco Fox Plush Squeaky Dog Toy, Small/Medium",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0576014930109464,2025-11-01 00:00:00,TLA,857.9443734873771,24,1.3824358322627135,1
Toys,Plush Toys,Dog,Toys,Toys,201372.0,233614,"Frisco Duck Plush Squeaky Dog Toy, X-Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,6,0.103431016003639,2025-11-01 00:00:00,TLA,1248.287887060252,209,21.61708234476055,1
Toys,Plush Toys,Cat,Toys,Toys,290893.0,264456,Frisco Birthday Cupcake Plush Cat Toy with Refillable Catnip,P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,80,0.040657053816893,2025-11-01 00:00:00,TLA,1245.1805142234844,16,0.650512861070288,1
Toys,Plush Toys,Dog,Toys,Toys,201426.0,204560,"Frisco Unicorn Stuffing-Free Flat Plush Squeaky Dog Toy, Pink, Medium/Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0395861543151183,2025-11-01 00:00:00,TLA,1004.5278244882626,28,1.1084123208233123,1
Toys,Plush Toys,Dog,Toys,Toys,189549.0,202534,"Frisco Birthday Cake Plush Squeaky Dog Toy, Large",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1200,12,0.0550167130117879,2025-11-01 00:00:00,TLA,764.4827404093597,64,3.5210696327544255,1
Toys,Interactive Toys,Cat,Toys,Toys,290883.0,264446,Frisco Pinata Teaser Wand Cat Toy with Catnip,P20837,KIDS FIRST ASIA CO LTD,KNGO1,1248,96,0.0417616913137924,2025-11-01 00:00:00,TLA,638.2166025102775,7,0.2923318391965468,1
Toys,Plush Toys,Dog,Toys,Toys,201372.0,174683,"Frisco Duck Plush Squeaky Dog Toy, X-Small/Small",P20837,KIDS FIRST ASIA CO LTD,KNGO1,1224,36,0.0249487679110508,2025-11-01 00:00:00,TLA,637.6623486658332,18,0.4490778223989144,1
